learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
53640.0,151.2585696,0.0,53640.0,85.99925428784489,85.99925428784489,-6487.719298245444,79.54625922597162,53640.0,0.0,10.0,52263.8,962.3578544387736,0.0,0.0,48.0,1.7950549357115015,24.5,0.8975274678557508,24.5,0.8975274678557508,14.3,0.683942817622773,0.0,0.0,0.0,0.0,1.0,0.0
53760.0,151.8513734,0.0,53760.0,86.0249255952381,86.0249255952381,-6433.043478260997,79.54700133395042,53760.0,0.0,10.0,52393.49999999999,964.2580481039994,0.0,0.0,48.0,1.7950549357115015,24.5,0.8975274678557508,24.5,0.8975274678557508,14.3,0.683942817622773,0.0,0.0,0.0,0.0,1.0,0.0
53880.0,152.3973769,0.0,53880.0,86.0449146250928,86.0449146250928,-6438.2608695652225,79.59731907850104,53880.0,0.0,10.0,52452.9,963.6565945513069,0.0,0.0,48.0,1.7950549357115015,24.5,0.8975274678557508,24.5,0.8975274678557508,14.3,0.683942817622773,0.0,0.0,0.0,0.0,1.0,0.0
54000.0,152.9745806,0.0,54000.0,86.07222222222222,86.07222222222222,-6440.000000000111,79.65812890487653,54000.0,0.0,10.0,52513.6,963.0699778428474,0.0,0.0,48.0,1.7950549357115015,24.5,0.8975274678557508,24.5,0.8975274678557508,14.3,0.683942817622773,0.0,0.0,0.0,0.0,1.0,0.0
54120.0,153.5673844,0.0,54120.0,86.04028085735402,86.04028085735402,-6469.565217391447,79.63227563152077,54120.0,0.0,10.0,52725.6,972.6324097234493,0.0,0.0,48.199999999999996,1.7178798302300167,24.599999999999998,0.8589399151150083,24.599999999999998,0.8589399151150083,14.4,0.6863753427324667,0.0,0.0,0.0,0.0,1.0,0.0
54240.0,154.1445881,0.0,54240.0,86.0287610619469,86.0287610619469,-6489.565217391417,79.63614865772713,54240.0,0.0,10.0,52827.9,972.5345860745058,0.0,0.0,48.199999999999996,1.7178798302300167,24.599999999999998,0.8589399151150083,24.599999999999998,0.8589399151150083,14.4,0.6863753427324667,0.0,0.0,0.0,0.0,1.0,0.0
54360.0,154.7217918,0.0,54360.0,86.02465047829287,86.02465047829287,-6449.137931034494,79.63161563622714,54360.0,0.0,10.0,52954.7,977.1011098596134,0.0,0.0,48.199999999999996,1.7178798302300167,24.599999999999998,0.8589399151150083,24.599999999999998,0.8589399151150083,14.4,0.6863753427324667,0.0,0.0,0.0,0.0,1.0,0.0
54480.0,155.3145956,0.0,54480.0,86.05176211453744,86.05176211453744,-6394.871794871803,79.6676834162787,54480.0,0.0,10.0,53052.899999999994,980.5491936211624,0.0,0.0,48.199999999999996,1.7178798302300167,24.599999999999998,0.8589399151150083,24.599999999999998,0.8589399151150083,14.4,0.6863753427324667,0.0,0.0,0.0,0.0,1.0,0.0
54600.0,155.8605991,0.0,54600.0,86.07509157509158,86.07509157509158,-6398.290598290687,79.72208886755216,54600.0,0.0,10.0,53112.8,980.4424488747698,0.0,0.0,48.199999999999996,1.7178798302300167,24.599999999999998,0.8589399151150083,24.599999999999998,0.8589399151150083,14.4,0.6863753427324667,0.0,0.0,0.0,0.0,1.0,0.0
54720.0,156.4378028,0.0,54720.0,86.1001461988304,86.1001461988304,-6400.854700854787,79.77880576381133,54720.0,0.0,10.0,53175.7,980.0578446647368,0.0,0.0,48.199999999999996,1.7178798302300167,24.599999999999998,0.8589399151150083,24.599999999999998,0.8589399151150083,14.4,0.6863753427324667,0.0,0.0,0.0,0.0,1.0,0.0
54840.0,157.0150065,0.0,54840.0,86.1105032822757,86.1105032822757,-6410.256410256443,79.81396088408331,54840.0,0.0,10.0,53262.80000000001,979.5625191323358,0.0,0.0,48.199999999999996,1.7178798302300167,24.599999999999998,0.8589399151150083,24.599999999999998,0.8589399151150083,14.4,0.6863753427324667,0.0,0.0,0.0,0.0,1.0,0.0
54960.0,157.6234104,0.0,54960.0,86.08624454148472,86.08624454148472,-6435.89743589752,79.79870026945632,54960.0,0.0,10.0,53440.9,986.1914784777958,0.0,0.0,48.4,1.713994684290992,24.7,0.856997342145496,24.7,0.856997342145496,14.4,0.6863753427324667,0.0,0.0,0.0,0.0,1.0,0.0
55080.0,158.2318143,0.0,55080.0,86.08569353667393,86.08569353667393,-6394.915254237388,79.77462855936452,55080.0,0.0,10.0,53633.600000000006,989.5058160516285,0.0,0.0,48.800000000000004,1.6719914938645932,24.900000000000002,0.8359957469322966,24.900000000000002,0.8359957469322966,14.4,0.6863753427324667,0.0,0.0,0.0,0.0,1.0,0.0
55200.0,158.8714184,0.0,55200.0,86.09782608695652,86.09782608695652,-6403.389830508576,79.74823846092947,55200.0,0.0,10.0,53821.7,995.9740296703412,0.0,0.0,49.0,1.6329931618554523,25.0,0.8164965809277261,25.0,0.8164965809277261,14.4,0.6863753427324667,0.0,0.0,0.0,0.0,1.0,0.0
55320.0,159.4798223,0.0,55320.0,86.11352133044107,86.11352133044107,-6410.16949152536,79.72712638218141,55320.0,0.0,10.0,53995.3,1000.5298934953304,0.0,0.0,49.0,1.6329931618554523,25.0,0.8164965809277261,25.0,0.8164965809277261,14.4,0.6863753427324667,0.0,0.0,0.0,0.0,1.0,0.0
55440.0,160.0882262,0.0,55440.0,86.13997113997114,86.13997113997114,-6411.864406779778,79.72184836249438,55440.0,0.0,10.0,54129.399999999994,1004.8414490743197,0.0,0.0,49.0,1.6329931618554523,25.0,0.8164965809277261,25.0,0.8164965809277261,14.4,0.6863753427324667,0.0,0.0,0.0,0.0,1.0,0.0
55560.0,160.6966301,0.0,55560.0,86.15910727141829,86.15910727141829,-6362.1848739495545,79.73115445440169,55560.0,0.0,10.0,54290.299999999996,1016.9850217404606,0.0,0.0,49.0,1.6329931618554523,25.0,0.8164965809277261,25.0,0.8164965809277261,14.4,0.6863753427324667,0.0,0.0,0.0,0.0,1.0,0.0
55680.0,161.2894339,0.0,55680.0,86.1853448275862,86.1853448275862,-6363.865546218472,79.78980557015237,55680.0,0.0,10.0,54351.2,1018.9687248498959,0.0,0.0,49.0,1.6329931618554523,25.0,0.8164965809277261,25.0,0.8164965809277261,14.4,0.6863753427324667,0.0,0.0,0.0,0.0,1.0,0.0
55800.0,161.8666376,0.0,55800.0,86.18100358422939,86.18100358422939,-6379.831932773045,79.8035620743845,55800.0,0.0,10.0,54454.0,1019.4087175089948,0.0,0.0,49.0,1.6329931618554523,25.0,0.8164965809277261,25.0,0.8164965809277261,14.4,0.6863753427324667,0.0,0.0,0.0,0.0,1.0,0.0
55920.0,162.4594414,0.0,55920.0,86.17131616595137,86.17131616595137,-6398.319327731245,79.80939947780678,55920.0,0.0,10.0,54566.0,1020.394792878391,0.0,0.0,49.0,1.6329931618554523,25.0,0.8164965809277261,25.0,0.8164965809277261,14.4,0.6863753427324667,0.0,0.0,0.0,0.0,1.0,0.0
56040.0,163.0834454,0.0,56040.0,86.18486795146325,86.18486795146325,-6351.666666666618,79.8006679190148,56040.0,0.0,10.0,54777.7,1037.5365701720807,0.0,0.0,49.2,1.5620499351813308,25.1,0.7810249675906654,25.1,0.7810249675906654,14.4,0.6863753427324667,0.0,0.0,0.0,0.0,1.0,0.0
56160.0,163.7074494,0.0,56160.0,86.20904558404558,86.20904558404558,-6300.826446281124,79.8133812912138,56160.0,0.0,10.0,54859.0,1036.9498755699062,0.0,0.0,49.6,1.6343534229508354,25.3,0.8171767114754177,25.3,0.8171767114754177,14.4,0.6863753427324667,0.0,0.0,0.0,0.0,1.0,0.0
56280.0,164.3002532,0.0,56280.0,86.22601279317698,86.22601279317698,-6306.611570247856,79.85813391534803,56280.0,0.0,10.0,54922.200000000004,1036.4428032672351,0.0,0.0,49.8,1.6384274303259347,25.4,0.8192137151629674,25.4,0.8192137151629674,14.5,0.6540472290116194,0.0,0.0,0.0,0.0,1.0,0.0
56400.0,164.9242572,0.0,56400.0,86.25,86.25,-6309.0909090909845,79.91296915067217,56400.0,0.0,10.0,54968.2,1033.209205447872,0.0,0.0,49.8,1.6384274303259347,25.4,0.8192137151629674,25.4,0.8192137151629674,14.5,0.6540472290116194,0.0,0.0,0.0,0.0,1.0,0.0
56520.0,165.5326611,0.0,56520.0,86.24203821656052,86.24203821656052,-6326.446280991763,79.92098535905183,56520.0,0.0,10.0,55118.5,1042.1691401431278,0.0,0.0,49.8,1.6384274303259347,25.4,0.8192137151629674,25.4,0.8192137151629674,14.5,0.6540472290116194,0.0,0.0,0.0,0.0,1.0,0.0
56640.0,166.1722652,0.0,56640.0,86.21998587570621,86.21998587570621,-6350.413223140508,79.90835843179653,56640.0,0.0,10.0,55238.700000000004,1040.418249765182,0.0,0.0,50.0,1.5275252316519463,25.5,0.7637626158259732,25.5,0.7637626158259732,14.5,0.6540472290116194,0.0,0.0,0.0,0.0,1.0,0.0
56760.0,166.7962692,0.0,56760.0,86.22621564482029,86.22621564482029,-6308.196721311393,79.90076355502994,56760.0,0.0,10.0,55405.3,1039.5654866871596,0.0,0.0,50.400000000000006,1.5216949614017767,25.700000000000003,0.7608474807008884,25.700000000000003,0.7608474807008884,14.600000000000001,0.6699917080747261,0.0,0.0,0.0,0.0,1.0,0.0
56880.0,167.4514734,0.0,56880.0,86.24472573839662,86.24472573839662,-6313.114754098402,79.8853382008895,56880.0,0.0,10.0,55561.4,1050.5257540869707,0.0,0.0,50.800000000000004,1.6451950239004083,25.900000000000002,0.8225975119502041,25.900000000000002,0.8225975119502041,14.700000000000001,0.6674994798166929,0.0,0.0,0.0,0.0,1.0,0.0
57000.0,168.0754774,0.0,57000.0,86.24561403508771,86.24561403508771,-6326.229508196677,79.84420392318174,57000.0,0.0,10.0,55773.1,1064.292884188057,0.0,0.0,51.2,1.7999999999999996,26.1,0.8999999999999998,26.1,0.8999999999999998,14.700000000000001,0.6674994798166929,0.0,0.0,0.0,0.0,1.0,0.0
57120.0,168.6994814,0.0,57120.0,86.26750700280112,86.26750700280112,-6277.235772357744,79.8897577233688,57120.0,0.0,10.0,55849.5,1064.3424287115288,0.0,0.0,51.4,1.783878421367954,26.2,0.891939210683977,26.2,0.891939210683977,14.700000000000001,0.6674994798166929,0.0,0.0,0.0,0.0,1.0,0.0
57240.0,169.2766851,0.0,57240.0,86.29280223619847,86.29280223619847,-6278.861788617915,79.94632587859425,57240.0,0.0,10.0,55910.100000000006,1064.9334820124263,0.0,0.0,51.4,1.783878421367954,26.2,0.891939210683977,26.2,0.891939210683977,14.700000000000001,0.6674994798166929,0.0,0.0,0.0,0.0,1.0,0.0
57360.0,169.885089,0.0,57360.0,86.30753138075313,86.30753138075313,-6285.365853658541,79.98725952350617,57360.0,0.0,10.0,55988.5,1063.7106984514162,0.0,0.0,51.4,1.783878421367954,26.2,0.891939210683977,26.2,0.891939210683977,14.700000000000001,0.6674994798166929,0.0,0.0,0.0,0.0,1.0,0.0
57480.0,170.4934929,0.0,57480.0,86.29610299234515,86.29610299234515,-6304.06504065046,79.98983868919089,57480.0,0.0,10.0,56088.0,1066.9237710976977,0.0,0.0,51.4,1.783878421367954,26.2,0.891939210683977,26.2,0.891939210683977,14.700000000000001,0.6674994798166929,0.0,0.0,0.0,0.0,1.0,0.0
57600.0,171.133097,0.0,57600.0,86.29513888888889,86.29513888888889,-6266.129032258054,80.00405289021734,57600.0,0.0,10.0,56218.899999999994,1066.689119034533,0.0,0.0,51.6,1.713994684290992,26.3,0.856997342145496,26.3,0.856997342145496,14.700000000000001,0.6674994798166929,0.0,0.0,0.0,0.0,1.0,0.0
57720.0,171.757101,0.0,57720.0,86.30803880803882,86.30803880803882,-6273.387096774054,79.98125538274483,57720.0,0.0,10.0,56344.4,1065.3178680562905,0.0,0.0,52.0,1.7950549357115018,26.5,0.8975274678557509,26.5,0.8975274678557509,14.8,0.7272474743090476,0.0,0.0,0.0,0.0,1.0,0.0
57840.0,172.3967051,0.0,57840.0,86.28630705394191,86.28630705394191,-6296.774193548408,79.90779674755561,57840.0,0.0,10.0,56613.899999999994,1067.8051055006877,0.0,0.0,52.0,1.7950549357115018,26.5,0.8975274678557509,26.5,0.8975274678557509,14.8,0.7272474743090476,0.0,0.0,0.0,0.0,1.0,0.0
57960.0,173.0207091,0.0,57960.0,86.30952380952381,86.30952380952381,-6248.000000000063,79.90681421083285,57960.0,0.0,10.0,56730.7,1073.0109666002693,0.0,0.0,52.0,1.7950549357115018,26.5,0.8975274678557509,26.5,0.8975274678557509,14.8,0.7272474743090476,0.0,0.0,0.0,0.0,1.0,0.0
58080.0,173.6603132,0.0,58080.0,86.31714876033058,86.31714876033058,-6257.6000000000295,79.93739112872686,58080.0,0.0,10.0,56796.200000000004,1070.7911073386604,0.0,0.0,52.199999999999996,1.7688665548562135,26.599999999999998,0.8844332774281067,26.599999999999998,0.8844332774281067,14.8,0.7272474743090476,0.0,0.0,0.0,0.0,1.0,0.0
58200.0,174.253117,0.0,58200.0,86.34536082474227,86.34536082474227,-6257.600000000023,79.99798645893634,58200.0,0.0,10.0,56844.7,1069.525440453745,0.0,0.0,52.199999999999996,1.7688665548562135,26.599999999999998,0.8844332774281067,26.599999999999998,0.8844332774281067,14.8,0.7272474743090476,0.0,0.0,0.0,0.0,1.0,0.0
58320.0,174.877121,0.0,58320.0,86.36659807956104,86.36659807956104,-6260.799999999954,80.04817946852023,58320.0,0.0,10.0,56913.2,1069.7447130559285,0.0,0.0,52.199999999999996,1.7688665548562135,26.599999999999998,0.8844332774281067,26.599999999999998,0.8844332774281067,14.8,0.7272474743090476,0.0,0.0,0.0,0.0,1.0,0.0
58440.0,175.501125,0.0,58440.0,86.35694729637234,86.35694729637234,-6278.400000000162,80.05303845287834,58440.0,0.0,10.0,57045.6,1072.2882717710652,0.0,0.0,52.400000000000006,1.6613247725836144,26.700000000000003,0.8306623862918072,26.700000000000003,0.8306623862918072,14.8,0.7272474743090476,0.0,0.0,0.0,0.0,1.0,0.0
58560.0,176.1875294,0.0,58560.0,86.31489071038251,86.31489071038251,-6260.317460317373,79.99051209707623,58560.0,0.0,10.0,57199.0,1080.1555134948544,0.0,0.0,52.800000000000004,1.698365227047599,26.900000000000002,0.8491826135237995,26.900000000000002,0.8491826135237995,14.9,0.706320670013903,0.0,0.0,0.0,0.0,1.0,0.0
58680.0,176.8271335,0.0,58680.0,86.3241308793456,86.3241308793456,-6269.047619047655,79.96304711492847,58680.0,0.0,10.0,57390.0,1086.8038461470405,0.0,0.0,53.00000000000001,1.7888543819998304,27.000000000000004,0.8944271909999152,27.000000000000004,0.8944271909999152,15.0,0.7149203529842405,0.0,0.0,0.0,0.0,1.0,0.0
58800.0,177.4823377,0.0,58800.0,86.343537414966,86.343537414966,-6273.015873015962,79.95056303213403,58800.0,0.0,10.0,57488.6,1088.5589066896348,0.0,0.0,53.2,1.8,27.1,0.9,27.1,0.9,15.1,0.7371114795831993,0.0,0.0,0.0,0.0,1.0,0.0
58920.0,178.1219418,0.0,58920.0,86.36795655125594,86.36795655125594,-6274.603174603156,79.94556939901626,58920.0,0.0,10.0,57572.200000000004,1085.0293267925986,0.0,0.0,53.4,1.7333333333333336,27.2,0.8666666666666668,27.2,0.8666666666666668,15.1,0.7371114795831993,0.0,0.0,0.0,0.0,1.0,0.0
59040.0,178.7459458,0.0,59040.0,86.3821138211382,86.3821138211382,-6230.708661417419,79.98406691894044,59040.0,0.0,10.0,57661.899999999994,1085.4014561954077,0.0,0.0,53.4,1.7333333333333336,27.2,0.8666666666666668,27.2,0.8666666666666668,15.1,0.7371114795831993,0.0,0.0,0.0,0.0,1.0,0.0
59160.0,179.3231495,0.0,59160.0,86.40128465179176,86.40128465179176,-6234.6456692913935,80.03127482128674,59160.0,0.0,10.0,57724.59999999999,1084.5592059039986,0.0,0.0,53.4,1.7333333333333336,27.2,0.8666666666666668,27.2,0.8666666666666668,15.1,0.7371114795831993,0.0,0.0,0.0,0.0,1.0,0.0
59280.0,179.9627536,0.0,59280.0,86.42206477732793,86.42206477732793,-6237.795275590488,80.08067709364482,59280.0,0.0,10.0,57784.0,1083.5003050812265,0.0,0.0,53.4,1.7333333333333336,27.2,0.8666666666666668,27.2,0.8666666666666668,15.1,0.7371114795831993,0.0,0.0,0.0,0.0,1.0,0.0
59400.0,180.6023577,0.0,59400.0,86.41582491582491,86.41582491582491,-6253.543307086712,80.09030793525463,59400.0,0.0,10.0,57910.7,1089.7800700651078,0.0,0.0,53.6,1.765093639316497,27.3,0.8825468196582485,27.3,0.8825468196582485,15.1,0.7371114795831993,0.0,0.0,0.0,0.0,1.0,0.0
59520.0,181.2887621,0.0,59520.0,86.40793010752688,86.40793010752688,-6270.078740157637,80.09742176736864,59520.0,0.0,10.0,58031.8,1094.6399692237728,0.0,0.0,53.6,1.765093639316497,27.3,0.8825468196582485,27.3,0.8825468196582485,15.1,0.7371114795831993,0.0,0.0,0.0,0.0,1.0,0.0
59640.0,181.9283662,0.0,59640.0,86.41683433936956,86.41683433936956,-6228.906250000132,80.08114089009098,59640.0,0.0,10.0,58156.4,1096.045763440357,0.0,0.0,53.6,1.765093639316497,27.3,0.8825468196582485,27.3,0.8825468196582485,15.1,0.7371114795831993,0.0,0.0,0.0,0.0,1.0,0.0
59760.0,182.5835704,0.0,59760.0,86.4173360107095,86.4173360107095,-6241.406249999989,80.0417998524711,59760.0,0.0,10.0,58298.2,1096.4800226178313,0.0,0.0,53.8,1.7178798302300167,27.4,0.8589399151150083,27.4,0.8589399151150083,15.200000000000001,0.7423685817106696,0.0,0.0,0.0,0.0,1.0,0.0
59880.0,183.2075744,0.0,59880.0,86.44121576486306,86.44121576486306,-6193.798449612536,80.07020472286317,59880.0,0.0,10.0,58352.09999999999,1094.5462626637177,0.0,0.0,53.8,1.7178798302300167,27.4,0.8589399151150083,27.4,0.8589399151150083,15.200000000000001,0.7423685817106696,0.0,0.0,0.0,0.0,1.0,0.0
60000.0,183.8471785,0.0,60000.0,86.46333333333334,86.46333333333334,-6196.124031007794,80.12139605462824,60000.0,0.0,10.0,58398.799999999996,1091.7537044183139,0.0,0.0,53.8,1.7178798302300167,27.4,0.8589399151150083,27.4,0.8589399151150083,15.200000000000001,0.7423685817106696,0.0,0.0,0.0,0.0,1.0,0.0
60120.0,184.4867826,0.0,60120.0,86.48369926813041,86.48369926813041,-6199.224806201464,80.16984723510178,60120.0,0.0,10.0,58479.9,1093.091461559065,0.0,0.0,53.8,1.7178798302300167,27.4,0.8589399151150083,27.4,0.8589399151150083,15.200000000000001,0.7423685817106696,0.0,0.0,0.0,0.0,1.0,0.0
60240.0,185.1107866,0.0,60240.0,86.50564409030544,86.50564409030544,-6201.5503875968725,80.22044868363423,60240.0,0.0,10.0,58545.200000000004,1093.8061152589053,0.0,0.0,53.8,1.7178798302300167,27.4,0.8589399151150083,27.4,0.8589399151150083,15.200000000000001,0.7423685817106696,0.0,0.0,0.0,0.0,1.0,0.0
60360.0,185.7659908,0.0,60360.0,86.4910536779324,86.4910536779324,-6220.930232558117,80.2173807559804,60360.0,0.0,10.0,58739.7,1109.4804795238374,0.0,0.0,54.0,1.7191729277636836,27.5,0.8595864638818418,27.5,0.8595864638818418,15.3,0.8034647195462632,0.0,0.0,0.0,0.0,1.0,0.0
60480.0,186.421195,0.0,60480.0,86.47321428571428,86.47321428571428,-6241.860465116138,80.20949247665587,60480.0,0.0,10.0,58966.2,1121.5271909320788,0.0,0.0,54.0,1.7191729277636836,27.5,0.8595864638818418,27.5,0.8595864638818418,15.3,0.8034647195462632,0.0,0.0,0.0,0.0,1.0,0.0
60600.0,187.0763992,0.0,60600.0,86.47689768976898,86.47689768976898,-6203.846153846259,80.22585237555195,60600.0,0.0,10.0,59193.100000000006,1131.1423964784942,0.0,0.0,54.199999999999996,1.7435595774162695,27.599999999999998,0.8717797887081348,27.599999999999998,0.8717797887081348,15.4,0.7916228058025278,0.0,0.0,0.0,0.0,1.0,0.0
60720.0,187.7316034,0.0,60720.0,86.48056653491436,86.48056653491436,-6214.615384615476,80.19207103732839,60720.0,0.0,10.0,59394.899999999994,1137.8591735750474,0.0,0.0,54.400000000000006,1.6613247725836144,27.700000000000003,0.8306623862918072,27.700000000000003,0.8306623862918072,15.5,0.7923242882669808,0.0,0.0,0.0,0.0,1.0,0.0
60840.0,188.3868076,0.0,60840.0,86.49408284023669,86.49408284023669,-6172.519083969364,80.20381613183001,60840.0,0.0,10.0,59525.4,1143.01205592942,0.0,0.0,54.800000000000004,1.5620499351813308,27.900000000000002,0.7810249675906654,27.900000000000002,0.7810249675906654,15.5,0.7923242882669808,0.0,0.0,0.0,0.0,1.0,0.0
60960.0,189.0264117,0.0,60960.0,86.50590551181102,86.50590551181102,-6179.389312977036,80.23926203516861,60960.0,0.0,10.0,59578.700000000004,1141.7321056671349,0.0,0.0,54.800000000000004,1.5620499351813308,27.900000000000002,0.7810249675906654,27.900000000000002,0.7810249675906654,15.5,0.7923242882669808,0.0,0.0,0.0,0.0,1.0,0.0
61080.0,189.6504157,0.0,61080.0,86.52914210870989,86.52914210870989,-6180.916030534314,80.2912714381527,61080.0,0.0,10.0,59640.4,1140.85257787518,0.0,0.0,54.800000000000004,1.5620499351813308,27.900000000000002,0.7810249675906654,27.900000000000002,0.7810249675906654,15.5,0.7923242882669808,0.0,0.0,0.0,0.0,1.0,0.0
61200.0,190.3680203,0.0,61200.0,86.51633986928104,86.51633986928104,-6199.236641221331,80.29043661029903,61200.0,0.0,10.0,59827.69999999999,1147.0162456468431,0.0,0.0,55.2,1.562049935181331,28.1,0.7810249675906655,28.1,0.7810249675906655,15.5,0.7923242882669808,0.0,0.0,0.0,0.0,1.0,0.0
61320.0,191.0076244,0.0,61320.0,86.49706457925636,86.49706457925636,-6172.727272727324,80.27444253859348,61320.0,0.0,10.0,60040.0,1151.5389991948457,0.0,0.0,55.4,1.6000000000000003,28.2,0.8000000000000002,28.2,0.8000000000000002,15.5,0.7923242882669808,0.0,0.0,0.0,0.0,1.0,0.0
61440.0,191.6784287,0.0,61440.0,86.51529947916666,86.51529947916666,-6176.515151515024,80.26253097007813,61440.0,0.0,10.0,60162.9,1157.4453426020216,0.0,0.0,55.4,1.6000000000000003,28.2,0.8000000000000002,28.2,0.8000000000000002,15.5,0.7923242882669808,0.0,0.0,0.0,0.0,1.0,0.0
61560.0,192.3336329,0.0,61560.0,86.54158544509421,86.54158544509421,-6129.323308270521,80.28319847691576,61560.0,0.0,10.0,60224.3,1155.5550090276486,0.0,0.0,55.4,1.6000000000000003,28.2,0.8000000000000002,28.2,0.8000000000000002,15.5,0.7923242882669808,0.0,0.0,0.0,0.0,1.0,0.0
61680.0,192.9576369,0.0,61680.0,86.55966277561609,86.55966277561609,-6133.082706766938,80.32747982914097,61680.0,0.0,10.0,60279.4,1153.6571433681866,0.0,0.0,55.4,1.6000000000000003,28.2,0.8000000000000002,28.2,0.8000000000000002,15.5,0.7923242882669808,0.0,0.0,0.0,0.0,1.0,0.0
61800.0,193.5816409,0.0,61800.0,86.58090614886731,86.58090614886731,-6135.33834586481,80.37624230951253,61800.0,0.0,10.0,60327.9,1152.6303777784872,0.0,0.0,55.4,1.6000000000000003,28.2,0.8000000000000002,28.2,0.8000000000000002,15.5,0.7923242882669808,0.0,0.0,0.0,0.0,1.0,0.0
61920.0,194.2056449,0.0,61920.0,86.60206718346252,86.60206718346252,-6137.593984962407,80.42472864558754,61920.0,0.0,10.0,60382.799999999996,1151.3827609540729,0.0,0.0,55.4,1.6000000000000003,28.2,0.8000000000000002,28.2,0.8000000000000002,15.5,0.7923242882669808,0.0,0.0,0.0,0.0,1.0,0.0
62040.0,194.8764492,0.0,62040.0,86.59574468085106,86.59574468085106,-6152.6315789472765,80.43294117647058,62040.0,0.0,10.0,60519.8,1156.1364759885018,0.0,0.0,55.4,1.6000000000000003,28.2,0.8000000000000002,28.2,0.8000000000000002,15.5,0.7923242882669808,0.0,0.0,0.0,0.0,1.0,0.0
62160.0,195.5784537,0.0,62160.0,86.59105534105535,86.59105534105535,-6166.917293233226,80.4434537775692,62160.0,0.0,10.0,60643.7,1155.7671050480328,0.0,0.0,55.6,1.606929439092527,28.3,0.8034647195462635,28.3,0.8034647195462635,15.6,0.8589399151150082,0.0,0.0,0.0,0.0,1.0,0.0
62280.0,196.2336579,0.0,62280.0,86.58317276814387,86.58317276814387,-6135.820895522448,80.4084312208389,62280.0,0.0,10.0,60834.7,1163.58368891589,0.0,0.0,55.6,1.606929439092527,28.3,0.8034647195462635,28.3,0.8034647195462635,15.6,0.8589399151150082,0.0,0.0,0.0,0.0,1.0,0.0
62400.0,196.9512625,0.0,62400.0,86.60416666666667,86.60416666666667,-6138.059701492429,80.40139738810345,62400.0,0.0,10.0,60992.399999999994,1173.4335866261124,0.0,0.0,56.199999999999996,1.6918103387266026,28.599999999999998,0.8459051693633013,28.599999999999998,0.8459051693633013,15.6,0.8589399151150082,0.0,0.0,0.0,0.0,1.0,0.0
62520.0,197.6376669,0.0,62520.0,86.6234804862444,86.6234804862444,-6141.044776119523,80.39201894445617,62520.0,0.0,10.0,61162.7,1174.3625604272868,0.0,0.0,56.199999999999996,1.6918103387266026,28.599999999999998,0.8459051693633013,28.599999999999998,0.8459051693633013,15.6,0.8589399151150082,0.0,0.0,0.0,0.0,1.0,0.0
62640.0,198.277271,0.0,62640.0,86.64750957854406,86.64750957854406,-6095.555555555426,80.43234138124649,62640.0,0.0,10.0,61212.5,1171.443338127988,0.0,0.0,56.199999999999996,1.6918103387266026,28.599999999999998,0.8459051693633013,28.599999999999998,0.8459051693633013,15.6,0.8589399151150082,0.0,0.0,0.0,0.0,1.0,0.0
62760.0,198.9168751,0.0,62760.0,86.66188655194391,86.66188655194391,-6100.740740740796,80.47079134005226,62760.0,0.0,10.0,61267.100000000006,1167.494586711219,0.0,0.0,56.199999999999996,1.6918103387266026,28.599999999999998,0.8459051693633013,28.599999999999998,0.8459051693633013,15.6,0.8589399151150082,0.0,0.0,0.0,0.0,1.0,0.0
62880.0,199.5720793,0.0,62880.0,86.68416030534351,86.68416030534351,-6102.22222222234,80.52065884980458,62880.0,0.0,10.0,61315.0,1166.1530393182154,0.0,0.0,56.199999999999996,1.6918103387266026,28.599999999999998,0.8459051693633013,28.599999999999998,0.8459051693633013,15.6,0.8589399151150082,0.0,0.0,0.0,0.0,1.0,0.0
63000.0,200.1960833,0.0,63000.0,86.6888888888889,86.6888888888889,-6111.851851851937,80.54472902746845,63000.0,0.0,10.0,61473.6,1171.834935285493,0.0,0.0,56.199999999999996,1.6918103387266026,28.599999999999998,0.8459051693633013,28.599999999999998,0.8459051693633013,15.6,0.8589399151150082,0.0,0.0,0.0,0.0,1.0,0.0
63120.0,200.8668876,0.0,63120.0,86.6840937896071,86.6840937896071,-6125.925925925933,80.55478437904866,63120.0,0.0,10.0,61648.5,1176.425964521355,0.0,0.0,56.400000000000006,1.6343534229508345,28.700000000000003,0.8171767114754173,28.700000000000003,0.8171767114754173,15.699999999999998,0.8569973421454957,0.0,0.0,0.0,0.0,1.0,0.0
63240.0,201.5688921,0.0,63240.0,86.67773561037319,86.67773561037319,-6140.740740740896,80.56247692875603,63240.0,0.0,10.0,61803.0,1181.4985776076453,0.0,0.0,56.6,1.5999999999999999,28.8,0.7999999999999999,28.8,0.7999999999999999,15.699999999999998,0.8569973421454957,0.0,0.0,0.0,0.0,1.0,0.0
